MasterRank,TeamRank,TeamSlug,PlayerName,Number,ClassYear,RosterPosRaw,PosGroup,Height,Weight,GamesPlayed,Overall,OffScore,DefScore,HeightScore,PTS_pg,REB_pg,AST_pg,TO_pg,STL_pg,BLK_pg,PF_pg,FGA_pg,3PA_pg,FTA_pg,OREB_pg,DREB_pg,TS,eFG,ScORtg,UsageProxy,AST_TO,TOV,3Ppct,3PAr,FTr,TO_100,Stocks_100,Reb_100,PF_100,TS_Tier,TS_Score,UsageProxy_Tier,UsageProxy_Score,ScORtg_Tier,ScORtg_Score,AST_TO_Tier,AST_TO_Score,TOV_Tier,TOV_Score,3Ppct_Tier,3Ppct_Score,3PA_pg_Tier,3PA_pg_Score,3PAr_Tier,3PAr_Score,FTr_Tier,FTr_Score,eFG_Tier,eFG_Score,Stocks_100_Tier,Stocks_100_Score,Reb_100_Tier,Reb_100_Score,PF_100_Tier,PF_100_Score,TO_100_Tier,TO_100_Score,Height_Tier
193,,raritanvalleycommunitycollege,Armagh Caldwell,3,FR,Guard,Guard,6'2,,13,2.56,2.7499999999999996,1.85,4,9.076923076923077,3.8461538461538463,2.230769230769231,1.6153846153846154,1.4615384615384615,0.0,3.230769230769231,6.384615384615385,1.4615384615384615,2.5384615384615383,1.0769230769230769,2.769230769230769,0.6050041017227236,0.5963855421686747,99.56125548430644,0.10514549325762952,1.380952380952381,0.1771852851839352,0.3684210526315789,0.2289156626506024,0.39759036144578314,2.049780380673499,1.8545632015617375,4.880429477794046,4.099560761346998,Elite,5,Poor,1,Below Average,2,Below Average,2,Average,3,Insufficient Volume,3,Below Average,2,Average,3,Elite,5,Elite,5,Below Average,2,Poor,1,Below Average,2,Elite,5,Very Good
194,,schoolcraftcollege,Triston Pierce,,Freshman,,Wing,6'5,,9,2.55,2.8,2.0,3,0.7777777777777778,1.1111111111111112,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.5555555555555556,0.0,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.5952380952380952,0.6,101.74418604651163,0.008544885488598539,1.0,0.14534883720930233,,0.0,0.4,0.14869888475836432,0.29739776951672864,1.486988847583643,0.7434944237918215,Very Good,4,Poor,1,Below Average,2,Below Average,2,Average,3,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
195,,desmoinesareacommunitycollege,Brent Taylor,0,FR,G,Guard,6'2,170,14,2.55,2.0,3.0,4,11.571428571428571,3.642857142857143,2.7142857142857144,2.642857142857143,1.7142857142857142,0.2857142857142857,2.4285714285714284,9.714285714285714,3.642857142857143,3.142857142857143,0.7142857142857143,2.9285714285714284,0.5213697219361483,0.46691176470588236,84.2170929507174,0.14674112046869278,1.027027027027027,0.19234768143065084,0.21568627450980393,0.375,0.3235294117647059,3.261348611723226,2.46804759806082,4.495372410753636,2.996914940502424,Average,3,Below Average,2,Poor,1,Below Average,2,Below Average,2,Poor,1,Very Good,4,Very Good,4,Very Good,4,Below Average,2,Average,3,Poor,1,Very Good,4,Very Good,4,Very Good
196,,oaklandcommunitycollege,Andrew Turnquist,23,FR,F,Big,6'9,,11,2.5475,2.55,2.0,4,6.7272727272727275,4.7272727272727275,0.6363636363636364,0.8181818181818182,0.45454545454545453,1.1818181818181819,1.1818181818181819,5.454545454545454,2.727272727272727,1.0909090909090908,1.0909090909090908,3.6363636363636362,0.5667892156862745,0.5416666666666666,99.62304792676359,0.08105984547557729,0.7777777777777778,0.12116316639741519,0.36666666666666664,0.5,0.2,1.094890510948905,2.18978102189781,6.326034063260341,1.5815085158150852,Average,3,Poor,1,Below Average,2,Below Average,2,Very Good,4,Elite,5,Elite,5,Elite,5,Below Average,2,Average,3,Below Average,2,Poor,1,Elite,5,Elite,5,Very Good
197,,madisoncollege,Jevon Campbell,1,So.,Guard,Guard,6'2,185,12,2.5450000000000004,2.5000000000000004,2.2,4,2.8333333333333335,1.9166666666666667,1.5833333333333333,0.5,0.5833333333333334,0.0,1.1666666666666667,2.8333333333333335,1.0833333333333333,0.5833333333333334,0.25,1.6666666666666667,0.45846817691477887,0.4411764705882353,78.92293407613742,0.03953599353915054,3.1666666666666665,0.1392757660167131,0.15384615384615385,0.38235294117647056,0.20588235294117646,0.6131834440470108,0.7153806847215125,2.350536535513541,1.430761369443025,Poor,1,Poor,1,Poor,1,Elite,5,Very Good,4,Insufficient Volume,3,Below Average,2,Very Good,4,Average,3,Below Average,2,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
198,,johnsoncountycommunitycollege,Jordan Mason,10,Fr,G,Guard,6'0,170,11,2.5275,2.65,2.2,3,5.363636363636363,1.7272727272727273,0.8181818181818182,0.6363636363636364,1.0,0.09090909090909091,0.9090909090909091,4.181818181818182,1.6363636363636365,1.4545454545454546,0.6363636363636364,1.0909090909090908,0.556184012066365,0.4891304347826087,98.2678214523651,0.059061934366884394,1.2857142857142858,0.11658894070619587,0.2777777777777778,0.391304347826087,0.34782608695652173,0.8083140877598153,1.3856812933025404,2.1939953810623556,1.1547344110854503,Average,3,Poor,1,Below Average,2,Below Average,2,Elite,5,Insufficient Volume,3,Below Average,2,Very Good,4,Very Good,4,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Average
199,,southsuburbancollege,Shane Handlon,,,Guard,Guard,,,9,2.5275,2.3000000000000003,2.75,3,7.666666666666667,3.4444444444444446,2.3333333333333335,1.4444444444444444,1.1111111111111112,0.4444444444444444,1.5555555555555556,7.444444444444445,3.2222222222222223,0.6666666666666666,0.3333333333333333,3.111111111111111,0.4954049396898334,0.4701492537313433,83.4946757018393,0.10908706901103543,1.6153846153846154,0.15730880929332042,0.3793103448275862,0.43283582089552236,0.08955223880597014,2.0233463035019454,2.178988326848249,4.824902723735408,2.178988326848249,Below Average,2,Poor,1,Poor,1,Average,3,Average,3,Very Good,4,Average,3,Elite,5,Below Average,2,Below Average,2,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
200,,johnsoncountycommunitycollege,Max Johnson,12,Fr,G,Guard,6'2,170,13,2.5175,2.45,2.2,4,1.8461538461538463,1.6153846153846154,1.3846153846153846,0.38461538461538464,0.6923076923076923,0.23076923076923078,1.1538461538461537,2.4615384615384617,0.7692307692307693,0.0,0.3076923076923077,1.3076923076923077,0.375,0.375,64.86486486486487,0.03126373069253389,3.6,0.13513513513513514,0.2,0.3125,0.0,0.48851978505129456,1.172447484123107,2.0517830972154374,1.4655593551538837,Poor,1,Poor,1,Poor,1,Elite,5,Very Good,4,Insufficient Volume,3,Poor,1,Very Good,4,Poor,1,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
201,,illinoiscentralcollege,Brandon Phillips,12,,SG,Guard,6'3,,11,2.5174999999999996,2.4499999999999997,2.2,4,3.8181818181818183,0.7272727272727273,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.09090909090909091,3.1818181818181817,2.0,0.9090909090909091,0.2727272727272727,0.45454545454545453,0.5329949238578681,0.4857142857142857,94.5945945945946,0.04429016040220253,0.2,0.11261261261261261,0.36363636363636365,0.6285714285714286,0.2857142857142857,0.5945303210463734,0.5945303210463734,0.9512485136741974,0.11890606420927467,Average,3,Poor,1,Below Average,2,Poor,1,Elite,5,Insufficient Volume,3,Below Average,2,Elite,5,Very Good,4,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
202,,monroecommunitycollege,Jeremiah Peoples,,,,Wing,,,18,2.5075000000000003,2.4000000000000004,2.45,3,7.555555555555555,2.611111111111111,2.2777777777777777,1.5555555555555556,1.1111111111111112,0.05555555555555555,1.5555555555555556,5.444444444444445,1.4444444444444444,2.5555555555555554,0.5555555555555556,2.0555555555555554,0.5751014884979703,0.5969387755102041,92.99781181619255,0.09409584598754311,1.4642857142857142,0.19146608315098468,0.2692307692307692,0.2653061224489796,0.46938775510204084,2.01294033069734,1.509705248023005,3.3788641265276778,2.01294033069734,Very Good,4,Poor,1,Poor,1,Average,3,Below Average,2,Poor,1,Below Average,2,Very Good,4,Elite,5,Elite,5,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
203,,monroecommunitycollege,Makai Reed,,,,Wing,,,18,2.5,2.7000000000000006,2.0,3,5.388888888888889,3.7222222222222223,0.5,0.7222222222222222,0.3888888888888889,0.6666666666666666,2.1666666666666665,4.166666666666667,0.8888888888888888,1.4444444444444444,0.7777777777777778,2.9444444444444446,0.561082832022212,0.5066666666666667,97.54625905068383,0.06398311628146394,0.6923076923076923,0.13073209975864844,0.25,0.21333333333333335,0.3466666666666667,0.9345794392523364,1.3659237958303379,4.816678648454349,2.803738317757009,Average,3,Poor,1,Below Average,2,Poor,1,Very Good,4,Insufficient Volume,3,Below Average,2,Average,3,Elite,5,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
204,,henryfordcollege,John Coffey,,,,Wing,,,9,2.5,2.7,2.0,3,8.0,3.0,0.4444444444444444,1.5555555555555556,0.4444444444444444,0.1111111111111111,2.2222222222222223,5.444444444444445,0.1111111111111111,0.6666666666666666,1.5555555555555556,1.4444444444444444,0.69713400464756,0.7040816326530612,109.68921389396709,0.0789815661548828,0.2857142857142857,0.21328458257160268,1.0,0.02040816326530612,0.12244897959183673,1.9099590723055935,0.6821282401091405,3.6834924965893587,2.728512960436562,Elite,5,Poor,1,Very Good,4,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Poor,1,Below Average,2,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
205,,desmoinesareacommunitycollege,Ethan Bulenzi,23,FR,F,Wing,6'7,190,9,2.5,2.4000000000000004,2.0,4,0.4444444444444444,0.8888888888888888,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.4629629629629629,0.3333333333333333,92.59259259259258,0.005005561735261402,,0.0,,0.0,1.0,0.0,0.0,1.0723860589812333,0.40214477211796246,Poor,1,Poor,1,Poor,1,N/A,3,Elite,5,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
206,,iowacentralcommunitycollege,Carter Loney,34,,Position: C,Big,6'11,240,15,2.4925,2.45,1.6,5,3.0,3.933333333333333,0.6,0.7333333333333333,0.13333333333333333,0.6666666666666666,1.4,2.1333333333333333,0.26666666666666666,0.6666666666666666,1.4,2.533333333333333,0.6181318681318682,0.59375,94.9367088607595,0.03582333202333807,0.8181818181818182,0.2320675105485232,0.5,0.125,0.3125,0.9636443276390714,1.0512483574244416,5.168637757336837,1.8396846254927726,Very Good,4,Poor,1,Poor,1,Below Average,2,Poor,1,Insufficient Volume,3,Below Average,2,Very Good,4,Average,3,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Elite
207,,iowawesterncommunitycollege,Kason Evans,,,,Wing,,,13,2.4499999999999997,2.5999999999999996,2.0,3,4.769230769230769,4.6923076923076925,0.6923076923076923,1.1538461538461537,0.38461538461538464,0.3076923076923077,1.6923076923076923,2.923076923076923,0.07692307692307693,1.9230769230769231,1.7692307692307692,2.923076923076923,0.6326530612244898,0.6578947368421053,96.875,0.05818604989453778,0.6,0.234375,0.0,0.02631578947368421,0.6578947368421053,1.5274949083503055,0.9164969450101833,6.211812627291242,2.240325865580448,Elite,5,Poor,1,Below Average,2,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
208,,palmbeachstatecollege,Chukwu Anigozie,,,,Wing,,,10,2.4499999999999997,2.5999999999999996,2.0,3,1.8,0.7,0.0,0.4,0.1,0.0,0.4,1.2,0.0,0.6,0.3,0.4,0.6147540983606558,0.6666666666666666,96.56652360515021,0.02220845446313683,0.0,0.2145922746781116,,0.0,0.5,0.5685856432125089,0.14214641080312723,0.9950248756218906,0.5685856432125089,Elite,5,Poor,1,Below Average,2,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
209,,macombcommunitycollege,Justin Gloster,15,,,Wing,6'5,,7,2.4499999999999997,2.5999999999999996,2.0,3,2.5714285714285716,3.7142857142857144,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.42857142857142855,1.7142857142857142,0.2857142857142857,0.8571428571428571,0.8571428571428571,2.857142857142857,0.6147540983606558,0.5833333333333334,96.56652360515021,0.030142302716688225,0.75,0.2145922746781116,0.0,0.16666666666666666,0.5,0.746268656716418,0.9328358208955224,4.850746268656716,0.5597014925373134,Elite,5,Poor,1,Below Average,2,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Average,3,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
210,,monroecommunitycollege,Nile Atwater,,,,Wing,,,16,2.4325,2.25,2.45,3,8.1875,3.25,0.6875,1.8125,0.75,0.4375,1.875,6.4375,2.75,2.4375,0.75,2.5,0.5451065246338216,0.5048543689320388,87.82515419683561,0.10884731019586094,0.3793103448275862,0.19442209707696434,0.3181818181818182,0.42718446601941745,0.3786407766990291,2.3567655424624134,1.5440877691995123,4.225924420967087,2.438033319788704,Average,3,Poor,1,Poor,1,Poor,1,Below Average,2,Average,3,Average,3,Elite,5,Elite,5,Average,3,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
211,,iowawesterncommunitycollege,Isaiah Crawford,,,,Wing,,,6,2.425,2.55,2.0,3,1.6666666666666667,0.5,1.0,0.16666666666666666,0.0,0.0,0.8333333333333334,2.5,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.29832935560859186,0.23333333333333334,56.306306306306304,0.03373091240598648,6.0,0.0563063063063063,0.1,0.6666666666666666,0.26666666666666666,0.21299254526091588,0.0,0.6389776357827476,1.0649627263045793,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Insufficient Volume,3,Below Average,2,Elite,5,Very Good,4,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
212,,danvilleareacommunitycollege,Jordan Dickson,22,,G,Guard,6'4,,11,2.425,2.0999999999999996,2.2,5,9.545454545454545,2.5454545454545454,1.9090909090909092,1.8181818181818181,0.7272727272727273,0.18181818181818182,1.3636363636363635,7.545454545454546,0.9090909090909091,3.090909090909091,0.9090909090909091,1.6363636363636365,0.5359330338913842,0.5240963855421686,89.01322482197354,0.11786099676271931,1.05,0.16954899966090198,0.3,0.12048192771084337,0.40963855421686746,2.243409983174425,1.1217049915872126,3.140773976444195,1.682557487380819,Average,3,Poor,1,Poor,1,Below Average,2,Average,3,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Very Good,4,Poor,1,Poor,1,Elite,5,Elite,5,Elite
213,,northcentralmissouricollege,Za'Corrie Kerr,,Class: Sophomore,Position: Wing,Guard,,,14,2.4175000000000004,2.45,2.2,3,3.642857142857143,2.5714285714285716,1.0,0.5714285714285714,0.2857142857142857,0.0,0.7142857142857143,2.9285714285714284,0.5714285714285714,1.1428571428571428,0.7142857142857143,1.8571428571428572,0.5308076602830974,0.4878048780487805,91.00642398286938,0.047259234272221284,1.75,0.14275517487508924,0.0,0.1951219512195122,0.3902439024390244,0.7615421227986673,0.38077106139933364,3.426939552594003,0.9519276534983341,Average,3,Poor,1,Poor,1,Average,3,Very Good,4,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
214,,southsuburbancollege,Mason Minor,,,Guard,Guard,,,9,2.4175000000000004,2.45,2.2,3,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.2857142857142857,0.2857142857142857,50.0,0.010737678513905294,5.0,0.125,,0.0,0.0,0.15910898965791567,0.477326968973747,0.31821797931583135,0.477326968973747,Poor,1,Poor,1,Poor,1,Elite,5,Very Good,4,Insufficient Volume,3,Poor,1,Poor,1,Poor,1,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
215,,orangecountycommunitycollege,RJ Little,,,,Wing,,,11,2.4074999999999998,2.2,2.45,3,2.4545454545454546,2.727272727272727,0.8181818181818182,1.0909090909090908,0.45454545454545453,0.8181818181818182,0.9090909090909091,1.8181818181818181,0.0,0.6363636363636364,1.0,1.7272727272727273,0.5849220103986136,0.6,76.96693272519954,0.032469455757126994,0.75,0.34207525655644244,,0.0,0.35,1.3001083423618636,1.5167930660888407,3.2502708559046587,1.0834236186348862,Very Good,4,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
216,,iowawesterncommunitycollege,Zy'lerre Stewart,,,,Wing,,,10,2.4074999999999998,2.2,2.45,3,8.6,2.2,3.7,2.0,1.1,0.3,1.2,7.5,3.0,3.1,0.7,1.5,0.4851083032490975,0.43333333333333335,79.16053019145802,0.12605588044184537,1.85,0.18409425625920472,0.3,0.4,0.41333333333333333,2.616088947024199,1.8312622629169393,2.8776978417266186,1.5696533682145193,Poor,1,Below Average,2,Poor,1,Very Good,4,Below Average,2,Below Average,2,Very Good,4,Elite,5,Elite,5,Poor,1,Below Average,2,Poor,1,Elite,5,Very Good,4,Unknown
217,,orangecountycommunitycollege,Johnny Floyd,,,,Wing,,,11,2.4,2.5,2.0,3,3.5454545454545454,2.5454545454545454,1.3636363636363635,1.5454545454545454,1.0,0.09090909090909091,1.2727272727272727,2.1818181818181817,0.36363636363636365,1.5454545454545454,0.9090909090909091,1.6363636363636365,0.6194409148665819,0.6458333333333334,80.44554455445544,0.044872269529803784,0.8823529411764706,0.35066006600660066,0.25,0.16666666666666666,0.7083333333333334,1.8418201516793067,1.3001083423618636,3.0335861321776814,1.5167930660888407,Elite,5,Poor,1,Poor,1,Below Average,2,Poor,1,Insufficient Volume,3,Poor,1,Average,3,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
218,,illinoiscentralcollege,Braley Adderley,10,,F,Wing,6'5,,8,2.3999999999999995,2.4999999999999996,2.0,3,1.5,1.625,0.375,0.0,0.125,0.375,0.75,1.875,0.0,0.5,0.875,0.75,0.35799522673031026,0.3333333333333333,71.59904534606204,0.022810169306984596,99.0,0.0,,0.0,0.26666666666666666,0.0,0.6650041562759768,2.1612635078969245,0.9975062344139651,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Insufficient Volume,3,Poor,1,Poor,1,Very Good,4,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
219,,iowawesterncommunitycollege,Jordan Dewaele,,,,Wing,,,14,2.395,2.35,2.2,3,5.857142857142857,4.857142857142857,1.0,0.7142857142857143,0.6428571428571429,0.7857142857142857,2.7142857142857144,4.428571428571429,2.0,2.5,1.3571428571428572,3.5,0.5297157622739018,0.43548387096774194,93.82151029748283,0.07297441720659943,1.4,0.11441647597254004,0.21428571428571427,0.45161290322580644,0.5645161290322581,0.9341429238673518,1.8682858477347035,6.352171882297991,3.5497431106959363,Below Average,2,Poor,1,Poor,1,Average,3,Very Good,4,Poor,1,Average,3,Elite,5,Elite,5,Poor,1,Below Average,2,Poor,1,Very Good,4,Elite,5,Unknown
220,,schoolcraftcollege,Booker Washington,,Sophomore,,Wing,6'4,,13,2.3949999999999996,2.0,2.7,3,6.846153846153846,5.923076923076923,0.9230769230769231,0.9230769230769231,1.2307692307692308,0.3076923076923077,2.923076923076923,7.384615384615385,2.3846153846153846,1.1538461538461537,2.3846153846153846,3.5384615384615383,0.4337231968810916,0.40625,77.66143106457243,0.09980839574986936,1.0,0.10471204188481675,0.1935483870967742,0.3229166666666667,0.15625,1.2461059190031152,2.0768431983385254,7.995846313603323,3.9460020768431985,Poor,1,Poor,1,Poor,1,Below Average,2,Elite,5,Poor,1,Average,3,Very Good,4,Average,3,Poor,1,Average,3,Below Average,2,Average,3,Elite,5,Average
221,,monroecommunitycollege,Ajani Solomon,,,,Wing,,,18,2.3825000000000003,2.1500000000000004,2.45,3,7.5,3.7777777777777777,3.5,2.2222222222222223,1.1111111111111112,0.1111111111111111,1.3888888888888888,6.111111111111111,1.2777777777777777,3.1666666666666665,0.8888888888888888,2.888888888888889,0.4997038791827065,0.45,77.10760795065113,0.11265249395171668,1.575,0.22846698652044778,0.391304347826087,0.20909090909090908,0.5181818181818182,2.8756290438533427,1.5815959741193386,4.888569374550683,1.7972681524083394,Below Average,2,Poor,1,Poor,1,Very Good,4,Poor,1,Insufficient Volume,3,Below Average,2,Average,3,Elite,5,Below Average,2,Below Average,2,Poor,1,Elite,5,Very Good,4,Unknown
222,,palmbeachstatecollege,Ashton Romney,,,,Wing,,,17,2.3825000000000003,2.1500000000000004,2.45,3,3.4705882352941178,2.176470588235294,0.8823529411764706,0.5294117647058824,0.8823529411764706,0.11764705882352941,1.4705882352941178,4.470588235294118,1.4705882352941178,0.8235294117647058,0.9411764705882353,1.2352941176470589,0.35905550146056475,0.3618421052631579,64.72136902150066,0.06393424227122257,1.6666666666666667,0.09872751206669592,0.12,0.32894736842105265,0.18421052631578946,0.7422680412371134,1.402061855670103,3.051546391752577,2.0618556701030926,Poor,1,Poor,1,Poor,1,Very Good,4,Elite,5,Poor,1,Below Average,2,Very Good,4,Average,3,Poor,1,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
223,,johnsoncountycommunitycollege,Jalen Antonio,24,Fr,G,Guard,6'2,170,6,2.38,2.1999999999999997,2.2,4,2.1666666666666665,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6578947368421052,0.6111111111111112,93.65994236311239,0.023511077986313435,0.25,0.2881844380403458,0.5,0.2222222222222222,0.2222222222222222,0.8113590263691683,0.4056795131845842,1.0141987829614605,0.8113590263691683,Elite,5,Poor,1,Below Average,2,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Average,3,Average,3,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
